Comparison stage no.,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize100//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize400//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize500//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize595//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize700//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize800//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize900//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize1000//
0,34.22379893554656,24.28184464662002,31.05806183989778,33.983392398910325,37.211977019882916,38.29792029829146,40.294625989140705,41.14237541948649,42.19339780154224,44.15375614050957,44.867483149667194
1,34.22379893554656,27.607024248598,31.05806183989778,33.983392398910325,37.211977019882916,38.29792029829146,40.294625989140705,41.14237541948649,42.19339780154224,44.15375614050957,44.867483149667194
2,34.22379893554656,28.152883963742127,31.215065760006073,33.983392398910325,37.211977019882916,38.29792029829146,40.294625989140705,41.14237541948649,42.19339780154224,44.15375614050957,44.867483149667194
3,32.37202665316292,30.031709614489067,31.593648183717033,32.00782162982204,37.211977019882916,38.29792029829146,40.294625989140705,41.14237541948649,42.19339780154224,44.15375614050957,44.867483149667194
4,31.5315101865797,32.28948039682751,31.995515394463254,30.87598680153269,35.035513112336005,38.29792029829146,40.294625989140705,41.14237541948649,42.19339780154224,44.15375614050957,44.867483149667194
5,32.178423944141784,34.806701641881105,33.58285906240243,30.926117325763368,33.46467328888874,35.109847608797175,40.21473120825693,41.14237541948649,42.19339780154224,44.15375614050957,44.867483149667194
6,33.57626940499546,37.94932411039242,36.362921150910836,32.88143155766458,32.83962743213917,33.38198606116768,38.22348426470143,41.14237541948649,42.19339780154224,44.15375614050957,44.867483149667194
7,35.905011669620635,40.5314754688343,38.70016788788363,35.7833373840787,33.49066852124508,32.97646067732525,36.293313506134155,37.8889849212713,42.19339780154224,44.15375614050957,44.867483149667194
8,38.568467467854596,43.04689730114186,42.0143683318859,38.48376818339619,35.475253282370424,33.42485337525333,35.60229232185543,35.989730361593516,39.03794252647472,44.15375614050957,44.867483149667194
9,41.28373561891159,45.670251621627905,44.771424189932915,41.451905665546555,38.0446702164399,35.42546414957696,36.15911409790155,34.908054379519854,36.684956841640194,40.4362134607244,44.867483149667194
10,44.48269942728943,47.95046425625763,47.71330004820726,43.968259183492016,41.51921910777385,37.80885004649006,37.60752526268311,35.65280964618181,36.08362613919005,37.72647153156042,40.534228479910404
11,47.354321547791095,50.33366312365112,50.86739444580248,47.3199240903557,44.426615452282576,40.899269509107924,38.771665340701055,37.30520366914522,36.664018037234555,36.96059786331417,37.859691564877174
12,50.66518021320281,52.9331055542862,53.393976148537305,49.96848830839831,47.40681680972397,44.29928265495477,40.81271146825196,38.72143558941103,38.08885747694335,36.62938526798492,36.712927114922095
13,53.56667088576512,55.850648998329575,56.0889126283273,52.62712010645237,50.00991687972739,46.69102361221976,43.20494131051638,41.7289129239887,40.40130467623125,38.28235220148254,36.56655682269616
